"ts|uid|id.orig_h|id.orig_p|id.resp_h|id.resp_p|proto|service|duration|orig_bytes|resp_bytes|conn_state|local_orig|local_resp|missed_bytes|history|orig_pkts|orig_ip_bytes|resp_pkts|resp_ip_bytes|tunnel_parents|label|detailed-label"
"1525880008.025400|C1HnSl8NkhMSDXoIf|192.168.100.103|49530|128.169.217.34|2323|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880008.045639|CyXnfvqSiQOC7xV84|192.168.100.103|42203|162.162.171.249|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879954.015724|CW0I4J31qCjtSnoCd5|192.168.100.103|43763|48.19.146.124|35555|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880009.016843|CyUFFDy1l9NT8eoVg|192.168.100.103|42189|107.66.26.1|8080|tcp|-|2.998819|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879955.015659|Cs3Ypk4s9lHQqtPO67|192.168.100.103|43763|50.20.8.6|51831|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880010.025519|C3Dn483SMM7mr3Q6N4|192.168.100.103|40761|1.132.158.255|2323|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879956.015840|CrSKbf4vNTvAJh2Sob|192.168.100.103|43763|154.14.146.99|35126|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880011.016707|CPOH5dIuivrsgyLH1|192.168.100.103|59086|175.219.105.171|23|tcp|-|2.998826|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879957.015542|C1rRyCycmx3KyTA0d|192.168.100.103|43763|129.217.115.161|22764|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880012.016891|C4cpww4uqeGL721Ddb|192.168.100.103|46097|71.88.36.157|8080|tcp|-|2.998573|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880012.045628|CIeAN215AXNBhksE72|192.168.100.103|60346|195.229.18.132|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879958.015959|C7lDeI2lCgJBxV59g|192.168.100.103|43763|174.8.14.168|56116|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880013.016579|ClRp3J2McKb3darlP6|192.168.100.103|48356|140.162.135.150|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880013.025583|Ct4ogA3OF0sJ4e7iBc|192.168.100.103|52142|111.114.167.244|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880013.394117|CUBsqZ29q2JNCxOCKb|192.168.100.103|37952|107.18.37.140|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879959.015651|CB6ZuOdgLOsKzMJA5|192.168.100.103|43763|88.119.176.60|63972|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880014.016760|Co7uhH3bPECczvFSI5|192.168.100.103|41117|110.104.169.9|23|tcp|-|2.998822|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880014.025510|CUf1eF3cRWkmGWszz4|192.168.100.103|36212|149.175.113.126|31874|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Benign|-"
"1525879960.015826|CuwGn14KWwQLcFmGkj|192.168.100.103|43763|151.0.106.45|60499|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880015.017493|CQcLKo2wLWiNsj1s5k|192.168.100.103|53766|154.32.4.76|23|tcp|-|2.998024|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879960.861102|Cr3xxh1PbiO5bhbJ04|151.0.106.45|3|192.168.100.103|3|icmp|-|-|-|-|OTH|-|-|0|-|1|56|0|0|-|Benign|-"
"1525879961.016008|CDBPnx1vATOXjFVeIl|192.168.100.103|43763|84.30.194.92|61582|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880016.016880|Cwo73zhIxsBT3kSUc|192.168.100.103|39808|61.195.10.1|8080|tcp|-|2.998573|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880016.025625|C3kI354TD8IPKiCrQ2|192.168.100.103|42189|107.66.26.1|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880016.045614|Cg7Zjs4LYZozmyZis|192.168.100.103|49530|128.169.217.34|2323|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879962.015942|CAwVfH1aq9WIToyzN4|192.168.100.103|43763|8.105.225.222|40929|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880017.016814|CzzCTn1M1VjZV66j6i|192.168.100.103|49908|181.67.97.188|23|tcp|-|2.998822|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879963.015877|CsNckX3jfX2kZAF3J|192.168.100.103|43763|235.221.149.111|40788|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880018.025494|Cs7m0F3Rowo1SC0xH6|192.168.100.103|59086|175.219.105.171|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880018.045486|CmOc7lY7WfCj8nFVh|192.168.100.103|40761|1.132.158.255|2323|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879964.016061|C1rsmx8ilUBoZkB4e|192.168.100.103|43763|235.194.167.90|35924|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880019.016683|CPPPwx4wVdUEsp8QAd|192.168.100.103|46845|124.65.115.1|8080|tcp|-|2.998823|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880019.025428|CVkuHS1WNl1b6OQqW4|192.168.100.103|46097|71.88.36.157|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879965.015501|CLvhQk1iiQTWjKY6J4|192.168.100.103|43763|211.22.221.252|61527|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880020.016868|CIdck02Vxo0XL3zkdi|192.168.100.103|39854|51.89.185.152|23|tcp|-|2.998820|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879965.357307|CSKEid3CCPaEMNGXJg|211.22.221.252|3|192.168.100.103|3|icmp|-|-|-|-|OTH|-|-|0|-|1|68|0|0|-|Benign|-"
"1525879966.015677|CLcOYE3iA5yUhmbfOl|192.168.100.103|43763|91.61.128.12|22215|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880021.025548|CLrix81NpQrGwvftEl|192.168.100.103|41117|110.104.169.9|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880021.045538|CGNa0W1dyyENhJ8Ca9|192.168.100.103|52142|111.114.167.244|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879967.015619|Cma1cD2FQxR6FgNox9|192.168.100.103|43763|236.24.79.234|33917|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880022.025482|CwClEcW0KHpDzx8Xf|192.168.100.103|53766|154.32.4.76|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880022.045471|C2NKNj2vVWBvQVdOrh|192.168.100.103|36212|149.175.113.126|31874|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Benign|-"
"1525879968.016045|CxkKU94vyS6GkqLrt6|192.168.100.103|43763|226.132.111.173|38634|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880023.016671|CY1hYoi6J4YW4ZsL3|192.168.100.103|55729|27.164.48.123|23|tcp|-|2.999074|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880023.025668|Ci9qhK3TJ4HMFpgGh7|192.168.100.103|39808|61.195.10.1|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879969.015485|Cy9Ljm4OwR4CrgdPO7|192.168.100.103|43763|130.124.157.76|14646|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880024.016606|CLMYaJ2uQxS8nwxfu2|192.168.100.103|33413|166.34.19.223|23|tcp|-|2.999069|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880024.025602|CahpuS3KkQvpzBHyDg|192.168.100.103|49908|181.67.97.188|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880024.045590|CXlzrE3JqPssDzo8h3|192.168.100.103|42189|107.66.26.1|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879970.015911|CNoR8F4uaxEQtNLh08|192.168.100.103|43763|43.85.250.196|63676|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880025.016789|CqPJJ32IzGCQByld5l|192.168.100.103|35887|190.23.163.106|23|tcp|-|2.998824|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879971.015605|Cjc4bo3v6VU1TOvBhd|192.168.100.103|43763|64.37.31.105|59348|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880026.025471|C8wRs3mk1jKXBRVP|192.168.100.103|46845|124.65.115.1|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880026.045727|Cszig72TXI64lVaWyd|192.168.100.103|59086|175.219.105.171|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879972.016031|C45R492jRIstYRYgXc|192.168.100.103|43763|92.19.88.10|5138|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880027.025655|ChruzP14020Hvg7kfa|192.168.100.103|39854|51.89.185.152|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880027.045644|COCxbk32TZ0XgOL807|192.168.100.103|46097|71.88.36.157|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879973.015721|CtsTgY2LT9mIQoJdYj|192.168.100.103|43763|53.114.2.37|13168|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525879973.860753|CNf8AJEvHR3xQec6a|192.168.100.103|123|147.231.100.5|123|udp|-|0.001481|48|48|SF|-|-|0|Dd|1|76|1|76|-|Benign|-"
"1525879974.015647|CFCFQy2hAddyena8Nh|192.168.100.103|43763|198.44.27.45|37261|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880029.016530|C8692A3rT3nhVjhkY4|192.168.100.103|46972|91.128.100.151|23|tcp|-|2.999063|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880029.045513|CK9EuF3VqCR3YmNdsj|192.168.100.103|41117|110.104.169.9|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879975.015833|C2CnjR3ADmITOkbTY3|192.168.100.103|43763|167.2.101.164|32711|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880030.025708|C3aXl6uyKSOOEqiTa|192.168.100.103|55729|27.164.48.123|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880030.045697|CAC27H2qjNTMi9JPte|192.168.100.103|53766|154.32.4.76|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879976.015766|CXg8Oin6RkdEUdqua|192.168.100.103|43763|161.58.228.221|33798|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880031.025645|CLIeZk1Z6AxJEMtyM|192.168.100.103|33413|166.34.19.223|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880031.045647|Cl2Af5434Lid9EOSWe|192.168.100.103|39808|61.195.10.1|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879977.015949|CDHufu1OlJN8tyf7il|192.168.100.103|43763|109.205.120.210|56137|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880032.025579|C5vQZB43nlN1jncgFl|192.168.100.103|35887|190.23.163.106|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880032.045567|CHDcra4ij9nc1644Ma|192.168.100.103|49908|181.67.97.188|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879978.015883|CvU5gh3jG1qEoI0aY3|192.168.100.103|43763|189.109.91.210|43250|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880033.016519|CIuDss3p5SXW5apKtb|192.168.100.103|39847|47.209.200.228|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879978.307972|CsGwVR1iCno5vpJja1|187.9.156.30|3|192.168.100.103|3|icmp|-|-|-|-|OTH|-|-|0|-|1|56|0|0|-|Benign|-"
"1525879979.015819|CfvUx31oNZCIKJw8R3|192.168.100.103|43763|208.6.144.248|55440|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880034.045700|CnPyoI1jhuBlYryHe1|192.168.100.103|46845|124.65.115.1|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880034.016703|CyXOZF1deqmAyZy6N8|192.168.100.103|37868|138.197.210.187|23|tcp|-|0.181649|0|0|REJ|-|-|0|Sr|1|60|1|40|-|Malicious|PartOfAHorizontalPortScan"
"1525879980.016001|Cufj2J1bZn2Q0iL6yf|192.168.100.103|43763|252.70.98.246|48731|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880035.016638|CAjkDnR3YUO0HpU2i|192.168.100.103|58734|40.48.220.126|8080|tcp|-|2.999072|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880035.045621|Cd2LGv1Uyel0JqVOA8|192.168.100.103|39854|51.89.185.152|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879981.015686|C6KV9x436XljpjEvAl|192.168.100.103|43763|59.68.8.221|33675|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880036.016820|CwH0EY34bxOEk9HOya|192.168.100.103|40603|145.158.232.25|5605|tcp|-|2.998825|0|0|S0|-|-|0|S|3|180|0|0|-|Benign|-"
"1525880036.025567|Ccj0xs16ByoH3bCRs6|192.168.100.103|46972|91.128.100.151|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879982.016117|Cd19Ij1FcCE5mIMI0g|192.168.100.103|43763|93.200.31.25|406|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525879982.063091|Czf6jZ1DmtKjLc2vkd|93.200.31.25|3|192.168.100.103|13|icmp|-|-|-|-|OTH|-|-|0|-|1|56|0|0|-|Benign|-"
"1525879983.015802|CzBNJV2wnp6vwHQKQ5|192.168.100.103|43763|8.50.251.121|55012|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880038.016940|C6JIEl2Tuh1kug8yQc|192.168.100.103|39484|115.49.174.5|23|tcp|-|2.998824|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880038.045677|CZUqoZ1Tob84PfqGYi|192.168.100.103|55729|27.164.48.123|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879984.015738|C6KLw54YJyNwvUh5la|192.168.100.103|43763|200.35.233.249|30651|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880039.017375|CI7KKL2szZLodwdD17|192.168.100.103|50499|105.111.247.30|23|tcp|-|2.998327|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880039.045610|CIpOQp1Dw1U8xG5D92|192.168.100.103|33413|166.34.19.223|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879985.015923|C2etBv1vvfgBFWs9X1|192.168.100.103|43763|112.67.68.221|25251|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880040.045806|CH5A532DM8ohcm2jK8|192.168.100.103|35887|190.23.163.106|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879986.015856|CI9AQEjqvKo3CGESj|192.168.100.103|43763|1.235.81.67|28866|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880041.016745|Cq0H8j39G9KtS0SALc|192.168.100.103|45008|212.154.81.35|23|tcp|-|2.999055|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879986.273718|CWlWrJ2FPz2UKeTqL3|1.235.81.67|3|192.168.100.103|3|icmp|-|-|-|-|OTH|-|-|0|-|1|68|0|0|-|Benign|-"
"1525879987.015789|C9Twl6XE4CW0zuBcj|192.168.100.103|43763|167.117.140.75|58508|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880042.025691|CXA2E01Zxj0k2amRZh|192.168.100.103|58734|40.48.220.126|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880043.006622|CBx7hu2L2FK6P9Gs4b|192.168.100.103|48626|92.163.116.219|23|tcp|-|2.999064|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879988.015973|CNwPrszyCYM8VAUbc|192.168.100.103|43763|8.247.83.156|13398|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880043.025610|CsZOI637wYVlH1J1ac|192.168.100.103|40603|145.158.232.25|5605|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Benign|-"
"1525880044.007055|CpiPvK2ncfrvPXVd81|192.168.100.103|33984|199.219.252.158|23|tcp|-|2.998566|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879989.015907|CHR7lo2wBO3T80hefc|192.168.100.103|43763|221.73.87.42|37025|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880044.045783|C8WXRX2H1VsPHKoyYa|192.168.100.103|46972|91.128.100.151|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879990.016092|CK4sei2LPF50WcWIsk|192.168.100.103|43763|248.13.18.205|60223|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880045.025730|CvgPcg26URdLNZMue4|192.168.100.103|39484|115.49.174.5|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880046.006925|CDphFZ5GKGTO6e3pd|192.168.100.103|45731|94.88.239.50|23|tcp|-|2.998814|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879991.015774|COpKY21PU1BHN47pO|192.168.100.103|43763|74.32.134.75|46720|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880046.025666|CIZBVOSgL0s4zNjr3|192.168.100.103|50499|105.111.247.30|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879992.016210|Cx8AjZ1X6LV3GahdOj|192.168.100.103|43763|40.214.63.133|44216|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880047.007109|CbXcKIy0xyTyp7iof|192.168.100.103|34923|72.249.143.15|8080|tcp|-|0.128447|0|0|REJ|-|-|0|Sr|1|60|1|40|-|Malicious|PartOfAHorizontalPortScan"
"1525880048.006796|CkBId01QfJKEgXtX6b|192.168.100.103|45981|186.47.210.152|23|tcp|-|2.998814|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879993.015894|CaaudA4gribepRZS69|192.168.100.103|43763|208.210.43.149|44239|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880048.025785|C3nFrl2OKSnkZ6mbh6|192.168.100.103|45008|212.154.81.35|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880049.007228|CNEHPWFNPRTYNWUGk|192.168.100.103|39341|59.81.136.23|2323|tcp|-|2.998566|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879994.016076|Ciqlex3oMvAuVJDvee|192.168.100.103|43763|148.121.100.93|63539|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880050.006914|CAFgyc1HjRd8nUcENk|192.168.100.103|45809|95.101.231.39|8080|tcp|-|2.998814|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880050.015660|CQH17r13IhCySkm5i1|192.168.100.103|48626|92.163.116.219|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879995.015762|C828jz33wpBfm9tnN1|192.168.100.103|43763|177.77.107.17|38874|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880050.045644|Cd70YLGert9ztXGjh|192.168.100.103|58734|40.48.220.126|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880051.006851|CCggES2ZyTC6XGTDi7|192.168.100.103|36840|160.94.58.192|23|tcp|-|2.998824|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880051.015595|CTlqWm4uoIJ3puD4Z6|192.168.100.103|33984|199.219.252.158|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879996.015947|CBUQan2IwHD1PFkfh1|192.168.100.103|43763|30.148.95.244|24811|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880051.045828|CKZpga1nXlTGJWePMh|192.168.100.103|40603|145.158.232.25|5605|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Benign|-"
"1525880052.007033|CAIKlPgdv87knHaHh|192.168.100.103|53574|158.214.101.39|23|tcp|-|2.998826|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879997.015640|CUvLwx3oJ3Ffj8vmF1|192.168.100.103|43763|37.231.171.149|7020|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525879997.860917|Cp488q3lUQZogt3moe|192.168.100.103|123|89.221.214.130|123|udp|-|0.003983|48|48|SF|-|-|0|Dd|1|76|1|76|-|Benign|-"
"1525880053.015715|CI5rhv41Igp0a7NeEc|192.168.100.103|45731|94.88.239.50|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879998.015813|C2GTOd2ib4WLbcab5c|192.168.100.103|43763|3.118.225.80|55485|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880053.045717|CfqwboJbTWHnYL11f|192.168.100.103|39484|115.49.174.5|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525879999.015508|C78zrGMiqnycuXKt|192.168.100.103|43763|117.91.213.16|51877|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880054.045647|C5Iady3dkGqqfYwZdj|192.168.100.103|50499|105.111.247.30|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880055.006839|CVoAG4XNqeYXys6T1|192.168.100.103|50359|139.124.68.11|2323|tcp|-|2.999065|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880055.015834|CpXex21WZXKeZgMXA|192.168.100.103|45981|186.47.210.152|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880000.016183|CnsMLk4ZtKEWvg3AYg|192.168.100.103|43763|73.132.61.201|63228|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880056.007023|C4JHeEEHCHRABmjk3|192.168.100.103|40255|49.137.26.179|8080|tcp|-|2.998816|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880056.015769|C9P2nM1oIE2708J6Yi|192.168.100.103|39341|59.81.136.23|2323|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880001.015877|CrrYTpLz8MoeNsWRh|192.168.100.103|43763|87.18.20.37|11378|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
"1525880056.045752|CTrvF1NEZgXSDy2rb|192.168.100.103|45008|212.154.81.35|23|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880001.056842|CQcf6wkGdOsUIIZrj|87.18.20.37|3|192.168.100.103|3|icmp|-|-|-|-|OTH|-|-|0|-|1|68|0|0|-|Benign|-"
"1525880057.006708|CpnKYhnbIJPoQQtxa|192.168.100.103|33938|49.160.90.186|23|tcp|-|2.999146|0|0|S0|-|-|0|S|3|180|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880057.015736|CWvoUF1Aj1Keyy0lBc|192.168.100.103|45809|95.101.231.39|8080|tcp|-|-|-|-|S0|-|-|0|S|1|60|0|0|-|Malicious|PartOfAHorizontalPortScan"
"1525880002.015801|CSngTF3lMXL7FDiSR9|192.168.100.103|43763|229.226.7.161|7412|udp|-|-|-|-|S0|-|-|0|D|1|40|0|0|-|Benign|-"
